,anime_id,name,genre,type,episodes,rating,members
6094,426,Final Fantasy,"Action, Adventure, Comedy, Fantasy",OVA,4.0,6.25,10325
6095,7867,Gon,"Action, Adventure, Kids",TV,50.0,6.25,917
6096,24127,Hashi no Mukou,"Historical, Horror, Supernatural",ONA,1.0,6.25,792
6097,2545,Huckleberry no Bouken,"Adventure, Drama, Historical",TV,26.0,6.25,748
6098,32548,Imawa no Kuni no Alice,Action,ONA,1.0,6.25,824
6099,5287,Ippatsu Kanta-kun,"Action, Adventure, Comedy, Kids, Sports",TV,53.0,6.25,310
6100,6875,Iron Man,"Action, Drama, Mecha",TV,12.0,6.25,17403
6101,3889,Junk Boy,"Comedy, Ecchi, Romance",OVA,1.0,6.25,3156
6102,6932,Kemono to Chat,Comedy,OVA,1.0,6.25,1175
6103,4461,Kouchou-sensei to Kujira,Drama,Movie,1.0,6.25,1441
6104,8919,Licca-chan no Nichiyoubi,Adventure,OVA,1.0,6.25,289
6105,8431,Mahou no Star Magical Emi: Kumo Hikaru,"Comedy, Shoujo, Slice of Life",OVA,1.0,6.25,368
6106,4187,Megumi,Historical,ONA,1.0,6.25,1105
6107,24835,Mobile Suit Gundam-san,"Comedy, Mecha, Parody",TV,13.0,6.25,3598
6108,571,Moldiver,"Action, Comedy, Magic, Mecha, Romance, Sci-Fi",OVA,6.0,6.25,1584
6109,2567,Pinocchio yori Piccolino no Bouken,"Adventure, Kids",TV,52.0,6.25,852
6110,30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,"Comedy, Fantasy, Kids",Special,6.0,6.25,1544
6111,6385,Pokemon: Slowking no Ichinichi,"Fantasy, Kids",Special,1.0,6.25,6090
6112,13855,Queen&#039;s Blade: Rebellion Specials,Ecchi,Special,6.0,6.25,4989
6113,5080,Quiz Magic Academy: The Original Animation,"Comedy, Fantasy, Magic, School",OVA,1.0,6.25,7367
6114,3509,Riki-Oh: Toukatsu Jigoku,"Action, Martial Arts, Seinen, Super Power",OVA,1.0,6.25,1319
6115,10301,Rio: Rainbow Gate! Special,"Comedy, Ecchi, Game",Special,1.0,6.25,3037
6116,17165,SF Saiyuuki Starzinger (Movie),"Adventure, Mecha, Sci-Fi, Shounen",Movie,1.0,6.25,207
6117,9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,726.0,6.25,237
6118,7510,Shisha no Sho,"Drama, Supernatural",Movie,1.0,6.25,722
6119,8964,Stitch!: Zutto Saikou no Tomodachi,"Adventure, Comedy, Kids",TV,29.0,6.25,751
6120,11099,Tiger &amp; Bunny Pilot,"Action, Comedy, Super Power",Special,1.0,6.25,5936
6121,13495,Tokyo Disney Resort: Yume ga Kanau Basho,Slice of Life,Special,1.0,6.25,727
6122,12121,Towa no Kizuna,Music,Music,1.0,6.25,1692
6123,2690,Urban Square: Kouhaku no Tsuigeki,"Action, Mystery, Seinen",OVA,1.0,6.25,656
6124,6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,"Action, Romance, Samurai, Sci-Fi",Special,1.0,6.25,1335
6125,2015,Wind: A Breath of Heart,"Comedy, School",OVA,1.0,6.25,1557
6126,1026,Yakumo Tatsu,"Adventure, Historical, Horror, Shoujo, Supernatural",OVA,2.0,6.25,2427
6127,31994,Yami Shibai 3rd Season,"Dementia, Horror, Supernatural",TV,13.0,6.25,10557
6128,1484,Youma,"Action, Demons, Fantasy, Horror, Supernatural",OVA,2.0,6.25,4244
6129,204,Yumeria,"Action, Comedy, Ecchi, Harem, Super Power",TV,12.0,6.25,19138
6130,7770,Yutori-chan,"Comedy, Slice of Life",ONA,25.0,6.25,3516
6131,4444,Zero Duel Masters,"Adventure, Comedy, Game, Sports",TV,12.0,6.25,1217
6132,12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,"Adventure, Kids",Movie,1.0,6.24,282
6133,9846,Attraction,Mystery,ONA,1.0,6.24,1430
6134,767,Burn Up!,"Action, Comedy, Ecchi, Police, Sci-Fi",OVA,1.0,6.24,4184
6135,2827,Calimero,Comedy,TV,45.0,6.24,2279
6136,3506,Connected,"Dementia, Music, Sci-Fi",Music,1.0,6.24,2697
6137,3840,Crystal Blaze,"Action, Sci-Fi",TV,12.0,6.24,11974
6138,11471,Dororo,Action,Special,1.0,6.24,278
6139,6680,Doujouji,"Historical, Supernatural",Movie,1.0,6.24,736
6140,15883,Fantasista Doll,"Fantasy, Magic, Sci-Fi",TV,12.0,6.24,18799
6141,2066,Gall Force: The Revolution,"Action, Adventure, Mecha, Military, Sci-Fi, Space",OVA,4.0,6.24,686
6142,7427,Getsumen To Heiki Mina Specials,"Action, Comedy, Ecchi, Shounen, Super Power",Special,2.0,6.24,804
6143,2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,2.0,6.24,1748
6144,31065,Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai,"Action, Sci-Fi",Special,1.0,6.24,1379
6145,6965,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,"Adventure, Comedy",Movie,1.0,6.24,203
6146,30922,Kaze no Matasaburou (Movie),"Fantasy, Supernatural",Movie,1.0,6.24,1131
6147,5783,Koisuru Tenshi Angelique: Chibi Character Adventure,"Adventure, Comedy",Special,1.0,6.24,516
6148,9423,Koko ni Iru,Slice of Life,ONA,1.0,6.24,401
6149,6327,Miracle Train: Chuo-sen e Youkoso,"Fantasy, Shoujo",Special,1.0,6.24,2961
6150,32959,Mirai no Watashi,"Comedy, Slice of Life",ONA,1.0,6.24,1089
6151,10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,"Action, Drama, Mecha, Military, Sci-Fi, Space",Special,1.0,6.24,3528
6152,1093,Oishinbo,"Comedy, Seinen, Slice of Life",TV,136.0,6.24,552
6153,8464,Pants no Ana,"Comedy, Ecchi, School",OVA,1.0,6.24,236
6154,7549,Quiz Magic Academy: The Original Animation 2,"Comedy, Fantasy, Magic, School",OVA,1.0,6.24,3658
6155,756,School Days ONA,"Drama, Romance, School",ONA,1.0,6.24,21104
6156,31669,Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,"Comedy, Shounen",Special,2.0,6.24,885
6157,30916,The Five Killers,Action,ONA,1.0,6.24,312
6158,18003,Thermae Romae x TOTO Collaboration,"Comedy, Historical, Seinen",Special,1.0,6.24,447
6159,2179,Tokimeki Memorial: Forever With You,"Drama, Romance, School",OVA,2.0,6.24,1734
6160,748,True Love Story,Romance,OVA,3.0,6.24,3409
6161,31736,Valkyrie Drive: Mermaid Specials,"Action, Ecchi, Fantasy, Shoujo Ai",Special,6.0,6.24,5679
6162,6918,Wolverine,"Action, Martial Arts, Super Power",TV,12.0,6.24,14989
6163,28433,Baymax,"Drama, Music, Sci-Fi, Slice of Life",Music,1.0,6.23,651
6164,30100,Black Bullet: Tenchuu＊Girls,Fantasy,Special,1.0,6.23,6806
6165,3135,Dragon&#039;s Heaven,"Action, Adventure, Fantasy, Mecha, Sci-Fi",OVA,1.0,6.23,1924
6166,25567,DRAMAtical Murder OVA: Data_xx_Transitory,"Drama, Psychological, Sci-Fi, Shounen Ai",Special,1.0,6.23,12469
6167,9282,Duel Masters Movie 3: Honoo no Kizuna XX,"Game, Shounen",Movie,1.0,6.23,436
6168,22055,Gakkou no Kaidan Recaps,"Horror, Mystery, Supernatural",Special,2.0,6.23,547
6169,1200,Gun-dou Musashi,"Adventure, Fantasy, Samurai",TV,26.0,6.23,3955
6170,28791,Gunslinger Stratos: The Animation,"Action, Sci-Fi",TV,12.0,6.23,47587
6171,32083,Luck &amp; Logic,"Action, Fantasy",TV,12.0,6.23,48314
6172,3845,Mahoutsukai Chappy,"Adventure, Kids, Magic",TV,39.0,6.23,240
6173,9043,Majuu Sensen,"Action, Fantasy",OVA,3.0,6.23,320
6174,1885,Master of Epic: The Animation Age,"Comedy, Fantasy, Game",TV,12.0,6.23,1139
6175,2226,Mori no Tonto-tachi,"Fantasy, Kids",TV,23.0,6.23,278
6176,8842,Oishinbo: Nichibei Kome Sensou,"Comedy, Seinen, Slice of Life",Movie,1.0,6.23,199
6177,31676,Persona 2: Another Self,"Action, Demons, Fantasy, Supernatural",Special,1.0,6.23,1178
6178,14663,Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy",Special,1.0,6.23,8780
6179,3642,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,"Ecchi, Fantasy, Harem, Music",Music,4.0,6.23,3730
6180,31133,Shounen Sunday CM Gekijou: InuYasha-hen,"Action, Demons, Fantasy",Special,2.0,6.23,1218
6181,17379,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,"Action, Historical, Martial Arts, Shounen",OVA,1.0,6.23,776
6182,10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,"Action, Adventure, Fantasy, Kids, Magic, Shoujo, Super Power",Movie,1.0,6.23,295
6183,13965,Thermae Romae x LOFT Collaboration,"Comedy, Historical, Seinen",Special,1.0,6.23,467
6184,4616,Yumemiru Topo Gigio,"Adventure, Comedy, Kids",TV,13.0,6.23,429
6185,1228,Chivas 1-2-3,"Action, Comedy, Ecchi, Fantasy, Supernatural",OVA,2.0,6.22,2011
6186,21999,Duel Masters Victory V3,"Action, Adventure, Comedy, Shounen",TV,51.0,6.22,364
6187,17727,Haitai Nanafa 2nd Season,"Comedy, Supernatural",TV,13.0,6.22,1915
6188,1156,I: Wish You Were Here,"Action, Drama, Mystery, Sci-Fi",TV,4.0,6.22,6017
6189,10354,Kakomareta Sekai,Drama,ONA,1.0,6.22,786
6190,23735,Kenzen Robo Daimidaler Specials,"Comedy, Ecchi, Mecha, Seinen",Special,6.0,6.22,3816
6191,1955,Kimagure Robot,"Comedy, Fantasy, Sci-Fi",TV,10.0,6.22,1521
6192,3595,Kujakuou,"Action, Demons, Horror",OVA,3.0,6.22,949
6193,2461,Metal Skin Panic MADOX-01,"Action, Mecha, Sci-Fi",OVA,1.0,6.22,2030
6194,30168,Miss Monochrome: Watashi dake no Monogatari,Music,Music,1.0,6.22,1634
6195,2851,Ninku (Movie),"Action, Adventure, Comedy, Historical, Martial Arts, Shounen",Movie,1.0,6.22,887
6196,8312,Piece,Music,Music,1.0,6.22,1143
6197,13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,"Action, Comedy, School, Sci-Fi, Super Power",Special,2.0,6.22,1589
6198,6889,Time Bokan Series: Zenderman,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",TV,52.0,6.22,298
6199,8928,Visions of Frank: Short Films by Japan&#039;s Most Audacious Animators,Dementia,Movie,9.0,6.22,267
6200,25967,Backkom Sports,"Comedy, Kids, Sports",TV,52.0,6.21,131
6201,5469,Birthday Boy,"Action, Drama, Historical, Military",Movie,1.0,6.21,1196
6202,6484,Chokin Senshi Cashman,"Action, Comedy",OVA,1.0,6.21,366
6203,2693,Detatoko Princess,"Comedy, Fantasy",OVA,3.0,6.21,1220
6204,3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,"Fantasy, Mystery, Romance, Shoujo",OVA,1.0,6.21,348
6205,2322,Giant Robo Gaiden Ginrei,"Comedy, Ecchi, Mecha, Parody, Sci-Fi, Shounen, Super Power",OVA,3.0,6.21,2223
6206,1234,Hand Maid Mai,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1.0,6.21,2621
6207,9944,Hime Gal♥Paradise,Shoujo,OVA,9.0,6.21,563
6208,6071,Juuippiki no Neko,Fantasy,Movie,1.0,6.21,400
6209,766,Kishin Houkou Demonbane,"Comedy, Drama, Mecha, Sci-Fi",OVA,1.0,6.21,7024
6210,556,Koutetsu Tenshi Kurumi Zero,"Drama, Romance, Sci-Fi",OVA,3.0,6.21,3896
6211,669,Kujibiki Unbalance,"Comedy, Romance, School",OVA,3.0,6.21,8291
6212,2791,Makasete Iruka!,"Action, Comedy, School",OVA,1.0,6.21,893
6213,14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,"Harem, Romance",Special,1.0,6.21,6004
6214,11693,Match Uri no Shoujo,"Drama, Kids",Movie,1.0,6.21,158
6215,3336,Mezame no Hakobune,Fantasy,OVA,1.0,6.21,1867
6216,2304,Mobile Suit SD Gundam Mk IV,"Mecha, Parody, Sci-Fi",OVA,2.0,6.21,1756
6217,1975,Mutekiou Tri-Zenon,"Mecha, Sci-Fi",TV,22.0,6.21,483
6218,17237,Peeping Life: World History,"Comedy, Historical, Slice of Life",ONA,40.0,6.21,361
6219,12065,Queen&#039;s Blade OVA Specials,"Action, Adventure, Ecchi, Fantasy",Special,2.0,6.21,5535
6220,28447,Shingeki no Bahamut: Genesis Recap,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",Special,1.0,6.21,6785
6221,12367,Shining Hearts: Shiawase no Pan,"Action, Fantasy",TV,12.0,6.21,27273
6222,7416,Socket,Kids,OVA,1.0,6.21,157
6223,2314,Tobe! Kujira no Peek,"Adventure, Drama",Movie,1.0,6.21,286
6224,16363,Vanquished Queens,"Action, Adventure, Ecchi, Fantasy",OVA,4.0,6.21,5462
6225,22831,Abarenbou Rikishi!! Matsutarou,"Seinen, Sports",TV,23.0,6.2,5568
6226,16211,Bakumatsu Gijinden Roman,"Fantasy, Historical",TV,12.0,6.2,7816
6227,23037,Bakumatsu Rock,"Action, Comedy, Historical, Music, Shoujo",TV,12.0,6.2,18680
6228,1468,Baoh Raihousha,"Action, Martial Arts, Sci-Fi, Shounen, Space, Super Power",OVA,1.0,6.2,5520
6229,1055,Blame!,"Mecha, Sci-Fi",ONA,6.0,6.2,13802
6230,2723,D4 Princess,"Action, Comedy, Magic, Mecha, Sci-Fi",TV,24.0,6.2,1514
6231,19235,"Dance, Dance, Dance","Fantasy, Music",Music,1.0,6.2,376
6232,19165,Fate/Zero Cafe,"Comedy, Parody",Movie,1.0,6.2,8130
6233,2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",Movie,1.0,6.2,527
6234,3434,Hey! Bumboo,"Adventure, Cars, Kids",TV,130.0,6.2,677
6235,9911,Houkago no Pleiades,Magic,ONA,4.0,6.2,13618
6236,932,Ichigeki Sacchuu!! Hoihoi-san,"Comedy, Sci-Fi, Slice of Life",OVA,1.0,6.2,5404
6237,588,Itsudatte My Santa!,"Comedy, Ecchi, Fantasy, Romance, Shounen",OVA,2.0,6.2,8206
6238,12965,Jewelpet Movie: Sweets Dance Princess,"Fantasy, Magic, Shoujo",Movie,1.0,6.2,581
6239,1926,Jishu Seisaku Movie Binchou-tan,"Music, Slice of Life",Music,1.0,6.2,1781
6240,23753,Kishin Houkou Demonbane (TV) Specials,"Magic, Mecha, Sci-Fi, Supernatural",Special,2.0,6.2,571
6241,8180,Koisuru Tenshi Angelique: Chibi Character Adventure 2,"Adventure, Comedy",Special,1.0,6.2,416
6242,7532,Kuroi Kikori to Shiroi Kikori,Fantasy,Movie,1.0,6.2,179
6243,7294,Licca-chan Fushigi na Mahou no Ring,"Adventure, Fantasy",OVA,2.0,6.2,295
6244,1874,Love♥Love? Specials,"Comedy, Ecchi, Harem, Romance",Special,4.0,6.2,3935
6245,25543,M3: Sono Kuroki Hagane Recap,"Action, Mecha",Special,1.0,6.19,1022
6246,3183,MAPS: Densetsu no Samayoeru Seijin-tachi,"Action, Adventure, Drama, Sci-Fi, Shounen, Space",OVA,1.0,6.2,402
6247,1175,Metal Fighter Miku,"Comedy, Sci-Fi, Shounen, Sports",TV,13.0,6.2,1377
6248,1940,Outlanders,"Adventure, Comedy, Ecchi, Sci-Fi, Shounen",OVA,1.0,6.2,2655
6249,3600,Sengoku Kitan Youtouden,"Action, Demons, Martial Arts",OVA,3.0,6.2,982
6250,1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,"Adventure, Drama, Fantasy, Shounen",OVA,1.0,6.2,1449
6251,31402,Soul Worker: Your Destiny Awaits,"Action, Fantasy, Sci-Fi",ONA,5.0,6.2,430
6252,2421,Super Kuma-san,"Comedy, Fantasy",Special,1.0,6.2,534
6253,32816,Teekyuu 6 Specials,"Comedy, Shounen, Sports",Special,2.0,6.2,677
6254,13983,Thermae Romae: Kodai Romajin ga Uchuu e,"Comedy, Seinen, Space",Special,1.0,6.2,749
6255,11919,Zoku Attacker You! Kin Medal e no Michi,"Romance, Sports",TV,52.0,6.2,340
6256,5628,21 Emon,"Comedy, Sci-Fi, Space",TV,39.0,6.19,314
6257,2051,Akai Kiba: Blue Sonnet,"Action, Drama, Sci-Fi, Shoujo, Super Power",OVA,5.0,6.19,1024
6258,3675,Andromeda Stories,"Action, Drama, Fantasy, Sci-Fi, Space",Special,1.0,6.19,737
6259,5673,Apfelland Monogatari,"Adventure, Drama, Historical",Movie,1.0,6.19,818
6260,19959,Barbapapa (1977),"Comedy, Fantasy, Kids",TV,48.0,6.19,236
6261,2824,Barbapapa Sekai wo Mawaru,"Adventure, Comedy",TV,50.0,6.19,528
6262,12447,Ben-To Picture Drama,Comedy,Special,6.0,6.19,6718
6263,33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen,"Shounen, Sports",ONA,6.0,6.2,1867
6264,16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,"Comedy, Ecchi, Parody, School, Shounen",Special,5.0,6.19,2744
6265,15993,Ginga e Kickoff!!: Natsuyasumi Special,Sports,Special,1.0,6.19,762
6266,31454,Gundam: G no Reconguista - From the Past to the Future,"Action, Mecha, Sci-Fi, Space",Special,1.0,6.2,736
6267,29975,Gunslinger Stratos,"Action, Sci-Fi",ONA,1.0,6.19,2666
6268,3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,"Action, Adventure, Demons, Fantasy, Horror, Shoujo, Supernatural",Movie,1.0,6.19,506
6269,17887,Ichirin-sha,"Action, Mecha, Sci-Fi, Seinen",ONA,1.0,6.19,804
6270,10751,Kikou Kai Galient OVA,"Action, Fantasy, Mecha, Sci-Fi",OVA,3.0,6.19,328
6271,1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,"Comedy, Fantasy, Magic",Movie,1.0,6.19,833
6272,9098,Mobile Suit SD Gundam Festival,"Action, Comedy, Fantasy, Mecha, Parody",Movie,1.0,6.19,913
6273,21587,Mou Hitotsu no Mirai wo.,Sci-Fi,ONA,3.0,6.19,6580
6274,10688,Muybridge no Ito,Drama,Movie,1.0,6.19,797
6275,22031,Samurai Gun Special,"Action, Historical, Seinen",Special,1.0,6.19,370
6276,10869,Scan2Go,"Cars, Kids, Shounen, Space, Sports",TV,52.0,6.19,642
6277,21441,Taisei Kensetsu: Sri Lanka Kousokudouro,Drama,Special,1.0,6.19,1906
6278,1452,The Samurai,"Comedy, Romance, School, Shounen",OVA,1.0,6.19,839
6279,1979,Tobira wo Akete (1995),"Dementia, Fantasy",OVA,1.0,6.19,2351
6280,31581,Tsuritama: Harikitte Contest,"Comedy, Sci-Fi, Slice of Life, Sports",Special,1.0,6.19,913
6281,14359,Vocaloid China Project Senden Animation,"Fantasy, Music",Music,5.0,6.19,1582
6282,16738,Wooser no Sono Higurashi: Ken to Pants to Wooser to,"Comedy, Fantasy, Slice of Life",Special,1.0,6.19,2209
6283,20355,Zeonic Toyota Special Movie,Cars,ONA,2.0,6.19,1251
6284,30137,Big Order,"Action, Shounen, Super Power",OVA,1.0,6.18,17237
6285,7621,Chuumon no Ooi Ryouriten,"Fantasy, Horror, Supernatural",Movie,1.0,6.18,374
6286,15043,Haitai Nanafa,"Comedy, Supernatural",TV,13.0,6.18,5907
6287,2892,Hakushon Daimaou,"Comedy, Fantasy",TV,52.0,6.18,692
6288,28093,Hana wa Saku: Touhoku ni Saku,"Fantasy, Kids",Special,1.0,6.18,557
6289,7363,Hokuto no Ken: Legend of Heroes,"Action, Martial Arts",Special,1.0,6.18,1906
6290,3259,Lemon Angel (1988),Ecchi,TV,9.0,6.18,567
6291,19769,Mahou Sensou,"Action, Fantasy, Magic",TV,12.0,6.18,104192
6292,21013,Marvel Disk Wars: The Avengers,"Action, Kids, Super Power",TV,51.0,6.18,3953
6293,545,Mousou Kagaku Series: Wandaba Style,"Comedy, Sci-Fi",TV,12.0,6.18,2077
6294,31111,Nisshin Seifun Group CM,"Kids, Slice of Life",Special,3.0,6.18,380
6295,12393,Oyako Club,"Comedy, Slice of Life",TV,1818.0,6.18,160
6296,8446,SAI: Part 1 / Revolving... to the Core,"Fantasy, Music",Music,1.0,6.18,306
6297,34048,Seoul-yeok,"Horror, Thriller",Movie,1.0,6.18,405
6298,7004,Shin Calimero,Comedy,TV,52.0,6.18,1016
6299,989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,"Historical, Military",Special,1.0,6.18,560
6300,3818,Soratobu Toshi Keikaku,"Music, Sci-Fi",Music,1.0,6.18,1163
6301,27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,"Action, Military, Parody, Sci-Fi",Special,1.0,6.18,239
6302,3762,The Borgman: Last Battle,"Action, Demons, Sci-Fi, Shounen",OVA,1.0,6.18,386
6303,5923,Utsunomiko: Heaven Chapter,"Adventure, Demons, Fantasy",OVA,13.0,6.18,333
6304,20587,Ashinaga Ojisan,"Comedy, Drama, Shoujo",Special,1.0,6.17,232
6305,25431,Chain Chronicle: Short Animation,"Action, Adventure, Fantasy, Magic, Shounen",OVA,8.0,6.17,2814
6306,310,"Chiisana Obake Acchi, Kocchi, Socchi","Comedy, Supernatural",TV,50.0,6.17,1226
6307,29876,Chu Feng: B.E.E,"Action, Comedy, Fantasy, Mecha, Romance, School, Sci-Fi",ONA,6.0,6.17,11481
6308,5052,Eightman,"Action, Drama, Mecha, Sci-Fi",TV,56.0,6.17,629
6309,19431,Gokujo.: Souda Onsen ni Ikou!!,"Comedy, Ecchi, Shoujo Ai",Special,1.0,6.17,2288
6310,18953,Hitotsubu ni Kawaranu Ai wo Komete,"Magic, Slice of Life",ONA,1.0,6.17,1287
6311,25429,Isuca,"Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural",TV,10.0,6.17,63638
6312,10908,Kakko Kawaii Sengen! 2,Comedy,TV,10.0,6.17,324
6313,31044,Kamisama Minarai: Himitsu no Cocotama,"Fantasy, Kids, Magic",TV,inf,6.17,1413
6314,22847,Kara no Kyoukai: Mirai Fukuin - Manner Movie,Drama,Movie,1.0,6.17,4260
6315,8316,Kawasaki Frontale x Tentai Senshi Sunred,"Comedy, Parody, Seinen, Sports, Super Power",Special,4.0,6.17,363
6316,12141,Kaze no Matasaburou,"Fantasy, Kids, Slice of Life",OVA,1.0,6.17,371
6317,4689,Kaze no Toori Michi,Music,Music,1.0,6.17,1902
6318,28811,Last Exile: Doyou no Asa,"Comedy, Parody, Sci-Fi",Special,3.0,6.17,626
6319,624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",TV,12.0,6.17,10979
6320,5085,Nakedyouth,"Romance, Shounen Ai, Slice of Life, Sports",ONA,1.0,6.17,4125
6321,12677,Ozma,"Action, Sci-Fi",TV,6.0,6.17,11556
6322,2781,Saint Luminous Jogakuin,"Mystery, Psychological, Supernatural",TV,13.0,6.17,1701
6323,2476,School Days,"Drama, Harem, Romance, School",TV,12.0,6.17,279183
6324,6268,Sekishoku Elegy,Romance,OVA,1.0,6.17,397
6325,10718,Soliton no Akuma,"Drama, Military, Sci-Fi",Movie,1.0,6.17,412
6326,25635,Space☆Dandy Picture Drama,"Comedy, Sci-Fi, Space",Special,2.0,6.17,2399
6327,30648,Stitch!: Zutto Saikou no Tomodachi Special,"Adventure, Comedy, Kids",Special,1.0,6.17,189
6328,17209,Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday,Kids,Special,1.0,6.17,158
6329,14367,Tenshi na Konamaiki Specials,Shounen,Special,13.0,6.18,504
6330,3787,The Choujo,"Comedy, Sci-Fi, Super Power",OVA,1.0,6.17,1525
6331,5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,"Mecha, Sci-Fi",Movie,1.0,6.17,220
6332,1349,A.D. Police (TV),"Action, Mecha, Sci-Fi, Shounen",TV,12.0,6.16,5547
6333,32171,Ange Vierge,"Adventure, Fantasy, Magic, School",TV,12.0,6.16,21934
6334,32353,Bonobono (2016),Comedy,TV,inf,6.16,760
6335,7164,Catman Specials,"Comedy, Fantasy, Slice of Life",Special,4.0,6.16,346
6336,1106,Eikyuu Kazoku,"Comedy, Psychological",Movie,1.0,6.16,5305
6337,5178,First Squad: The Moment of Truth,"Action, Historical, Military, Super Power, Supernatural",Movie,1.0,6.16,25040
6338,23179,Kyoukai no Rinne,"Comedy, Supernatural",Special,1.0,6.16,2983
6339,31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,"Action, Magic",Special,1.0,6.15,1026
6340,32248,Masamune Datenicle,"Action, Historical, Samurai, Super Power",ONA,inf,6.16,846
6341,33281,Mori no Andou,Comedy,ONA,1.0,6.17,623
6342,32805,Nyanbo!,Comedy,TV,26.0,6.16,2886
6343,10796,Softenni Specials,"Comedy, Ecchi, School, Sports",Special,6.0,6.16,2902
6344,2291,Tatakae!! Iczer-1,"Action, Adventure, Ecchi, Mecha, Sci-Fi",OVA,3.0,6.16,3126
6345,28925,Youkai Watch: Best 10,"Comedy, Kids, Supernatural",Special,1.0,6.16,231
6346,32826,Yuuki no Baton,Music,Music,1.0,6.16,549
6347,5503,Atagoal wa Neko no Mori,Kids,Movie,1.0,6.15,483
6348,20855,Bacterial Contamination,"Dementia, Horror, Music",Music,1.0,6.15,1643
6349,4534,Choujin Locke: Shinsekai Sentai,"Action, Sci-Fi, Super Power",OVA,2.0,6.15,530
6350,4907,Daikyouryuu Jidai,Sci-Fi,Movie,1.0,6.15,275
6351,10766,Detective Conan vs. Wooo,"Adventure, Comedy, Mystery, Police, Shounen",ONA,2.0,6.15,2587
6352,9445,Gunparade Orchestra OVA,Mecha,OVA,3.0,6.15,394
6353,515,Hajimari no Boukensha-tachi: Legend of Crystania,"Action, Adventure, Fantasy, Magic, Supernatural",Movie,1.0,6.15,2893
6354,4126,Mahou no Tenshi Creamy Mami: Lovely Serenade,Music,Music,1.0,6.15,385
6355,8409,Marie &amp; Gali ver. 2.0,Comedy,TV,30.0,6.15,499
6356,1838,Mitsu x Mitsu Drops,"Drama, Romance, School, Shoujo",OVA,2.0,6.15,16436
6357,21649,Mitsuwano,Slice of Life,OVA,1.0,6.15,2794
6358,3176,Nessa no Haou Gandalla,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",TV,26.0,6.15,637
6359,9575,Nodoka Mori no Doubutsu Daisakusen,Fantasy,Special,1.0,6.15,160
6360,17787,Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film,"Sci-Fi, Seinen",Special,1.0,6.15,705
6361,30851,Q Transformers: Saranaru Ninki Mono e no Michi,"Mecha, Parody, Slice of Life",TV,13.0,6.15,210
6362,2095,Salamander,"Adventure, Sci-Fi",OVA,3.0,6.15,597
6363,33734,Samurai Noodles: The Originator,"Historical, Samurai",ONA,1.0,6.15,254
6364,3759,School Days: Valentine Days,"Comedy, Romance, School",OVA,1.0,6.15,32917
6365,2245,Seraphim Call,"Drama, Romance, Sci-Fi",TV,12.0,6.15,2434
6366,23151,Shounen Hollywood: Holly Stage for 49,"Music, Shoujo, Slice of Life",TV,13.0,6.15,10776
6367,32343,Subarashii Sekai,"Fantasy, Music",Music,1.0,6.15,165
6368,4685,Takane no Jitensha,"Fantasy, School",Special,1.0,6.15,1583
6369,29801,The iDOLM@STER Million Live! 1st Anniversary PV,Drama,Special,1.0,6.15,1292
